sale_id,order_date,product_id,channel_id,quantity,unit_price,unit_cost,discount_pct,gross_revenue,gross_cost
SL-0011195,2024-04-14,HOM-0025,CH-NE-01,3,27.2,16.6,0.0,81.6,49.8
SL-0011196,2024-04-14,HOM-0028,CH-NE-01,2,53.4,26.22,0.0,106.8,52.44
SL-0011197,2024-04-14,HOM-0029,CH-NE-01,2,17.46,7.25,0.0,34.92,14.5
SL-0011198,2024-04-14,APP-0006,CH-MW-01,3,40.89,13.52,0.0,122.67,40.56
SL-0011199,2024-04-14,APP-0010,CH-MW-01,1,21.41,9.22,0.0,21.41,9.22
SL-0011200,2024-04-14,FTW-0014,CH-MW-01,3,44.75,27.05,0.0,134.25,81.15
SL-0011201,2024-04-14,ACC-0021,CH-MW-01,2,17.72,7.67,0.0,35.44,15.34
SL-0011202,2024-04-14,ACC-0024,CH-MW-01,2,27.1,12.35,0.0,54.2,24.7
SL-0011203,2024-04-14,HOM-0026,CH-MW-01,2,32.03,19.54,0.0,64.06,39.08
SL-0011204,2024-04-14,HOM-0027,CH-MW-01,2,18.09,11.06,0.0,36.18,22.12
SL-0011205,2024-04-14,HOM-0028,CH-MW-01,5,53.4,26.14,0.0,267.0,130.7
SL-0011206,2024-04-14,APP-0003,CH-WE-01,1,108.58,56.36,0.0,108.58,56.36
SL-0011207,2024-04-14,APP-0006,CH-WE-01,3,40.89,13.66,0.0,122.67,40.98
SL-0011208,2024-04-14,APP-0007,CH-WE-01,2,35.47,11.45,0.0,70.94,22.9
SL-0011209,2024-04-14,APP-0008,CH-WE-01,2,32.56,12.82,0.0,65.12,25.64
SL-0011210,2024-04-14,APP-0010,CH-WE-01,3,21.41,9.76,0.0,64.23,29.28
SL-0011211,2024-04-14,APP-0011,CH-WE-01,4,35.37,13.52,0.0,141.48,54.08
SL-0011212,2024-04-14,FTW-0012,CH-WE-01,2,54.42,33.02,0.0,108.84,66.04
SL-0011213,2024-04-14,ACC-0024,CH-WE-01,3,27.1,12.5,0.0,81.3,37.5
SL-0011214,2024-04-14,HOM-0025,CH-WE-01,2,27.2,16.11,0.0,54.4,32.22
SL-0011215,2024-04-14,HOM-0026,CH-WE-01,3,32.03,19.6,0.0,96.09,58.8
SL-0011216,2024-04-14,HOM-0027,CH-WE-01,4,18.09,11.1,0.0,72.36,44.4
SL-0011217,2024-04-14,HOM-0029,CH-WE-01,1,17.46,6.85,0.0,17.46,6.85
SL-0011218,2024-04-14,HOM-0032,CH-WE-01,3,30.43,14.41,0.0,91.29,43.23
SL-0011219,2024-04-14,APP-0002,CH-ON-01,4,131.6,60.03,0.0,526.4,240.12
SL-0011220,2024-04-14,APP-0003,CH-ON-01,1,108.58,58.07,0.0,108.58,58.07
SL-0011221,2024-04-14,APP-0007,CH-ON-01,3,35.47,11.62,0.0,106.41,34.86
SL-0011222,2024-04-14,APP-0008,CH-ON-01,3,32.56,12.46,0.0,97.68,37.38
SL-0011223,2024-04-14,APP-0010,CH-ON-01,1,21.41,9.72,0.0,21.41,9.72
SL-0011224,2024-04-14,FTW-0012,CH-ON-01,3,54.42,32.67,0.0,163.26,98.01
SL-0011225,2024-04-14,HOM-0026,CH-ON-01,2,32.03,18.45,0.0,64.06,36.9
SL-0011226,2024-04-14,HOM-0027,CH-ON-01,3,18.09,10.95,0.0,54.27,32.85
SL-0011227,2024-04-14,HOM-0028,CH-ON-01,5,53.4,26.17,0.0,267.0,130.85
SL-0011228,2024-04-14,HOM-0029,CH-ON-01,2,17.46,7.19,0.0,34.92,14.38
SL-0011229,2024-04-14,FTW-0015,CH-WS-01,1,73.35,41.5,0.0,73.35,41.5
SL-0011230,2024-04-14,HOM-0028,CH-WS-01,2,53.4,26.72,0.0,106.8,53.44
SL-0011231,2024-04-14,HOM-0029,CH-WS-01,3,17.46,7.22,0.0,52.38,21.66
SL-0011232,2024-04-15,APP-0004,CH-NE-01,4,89.76,51.24,0.0,359.04,204.96
SL-0011233,2024-04-15,APP-0008,CH-NE-01,1,32.56,12.57,0.0,32.56,12.57
SL-0011234,2024-04-15,APP-0010,CH-NE-01,4,21.41,9.47,0.0,85.64,37.88
SL-0011235,2024-04-15,APP-0011,CH-NE-01,2,35.37,13.91,0.0,70.74,27.82
SL-0011236,2024-04-15,ACC-0021,CH-NE-01,3,17.72,7.96,0.0,53.16,23.88
SL-0011237,2024-04-15,ACC-0024,CH-NE-01,1,27.1,12.73,0.0,27.1,12.73
SL-0011238,2024-04-15,HOM-0025,CH-NE-01,4,27.2,16.75,0.0,108.8,67.0
SL-0011239,2024-04-15,HOM-0026,CH-NE-01,3,32.03,18.4,0.0,96.09,55.2
SL-0011240,2024-04-15,HOM-0027,CH-NE-01,1,18.09,10.5,0.0,18.09,10.5
SL-0011241,2024-04-15,HOM-0028,CH-NE-01,2,53.4,26.51,0.0,106.8,53.02
SL-0011242,2024-04-15,HOM-0029,CH-NE-01,1,17.46,7.05,0.0,17.46,7.05
SL-0011243,2024-04-15,HOM-0031,CH-NE-01,4,28.96,12.39,0.0,115.84,49.56
SL-0011244,2024-04-15,HOM-0032,CH-NE-01,3,30.43,14.23,0.0,91.29,42.69
SL-0011245,2024-04-15,APP-0003,CH-MW-01,4,108.58,56.43,0.0,434.32,225.72
SL-0011246,2024-04-15,APP-0008,CH-MW-01,3,32.56,12.57,0.0,97.68,37.71
SL-0011247,2024-04-15,APP-0010,CH-MW-01,1,21.41,9.84,0.0,21.41,9.84
SL-0011248,2024-04-15,FTW-0012,CH-MW-01,3,54.42,32.01,0.0,163.26,96.03
SL-0011249,2024-04-15,ACC-0017,CH-MW-01,3,53.87,24.94,0.0,161.61,74.82
SL-0011250,2024-04-15,HOM-0029,CH-MW-01,2,17.46,7.08,0.0,34.92,14.16
SL-0011251,2024-04-15,HOM-0032,CH-MW-01,2,30.43,14.09,0.0,60.86,28.18
SL-0011252,2024-04-15,APP-0001,CH-WE-01,2,54.29,28.56,0.0,108.58,57.12
SL-0011253,2024-04-15,APP-0005,CH-WE-01,1,75.93,37.02,0.0,75.93,37.02
SL-0011254,2024-04-15,APP-0007,CH-WE-01,2,35.47,11.68,0.0,70.94,23.36
SL-0011255,2024-04-15,FTW-0015,CH-WE-01,2,73.35,42.34,0.0,146.7,84.68
SL-0011256,2024-04-15,ACC-0021,CH-WE-01,3,17.72,8.07,0.0,53.16,24.21
SL-0011257,2024-04-15,HOM-0025,CH-WE-01,2,27.2,16.24,0.0,54.4,32.48
SL-0011258,2024-04-15,HOM-0029,CH-WE-01,1,17.46,6.93,0.0,17.46,6.93
SL-0011259,2024-04-15,HOM-0031,CH-WE-01,2,28.96,12.61,0.0,57.92,25.22
SL-0011260,2024-04-15,HOM-0032,CH-WE-01,3,30.43,13.73,0.0,91.29,41.19
SL-0011261,2024-04-15,APP-0001,CH-ON-01,1,54.29,28.63,0.0,54.29,28.63
SL-0011262,2024-04-15,APP-0002,CH-ON-01,4,131.6,59.15,0.0,526.4,236.6
SL-0011263,2024-04-15,APP-0003,CH-ON-01,4,108.58,57.72,0.0,434.32,230.88
SL-0011264,2024-04-15,APP-0005,CH-ON-01,4,75.93,37.19,0.0,303.72,148.76
SL-0011265,2024-04-15,APP-0006,CH-ON-01,2,40.89,13.82,0.0,81.78,27.64
SL-0011266,2024-04-15,APP-0007,CH-ON-01,4,35.47,11.85,0.0,141.88,47.4
SL-0011267,2024-04-15,APP-0008,CH-ON-01,2,32.56,12.32,0.0,65.12,24.64
SL-0011268,2024-04-15,APP-0009,CH-ON-01,7,17.01,6.93,0.0,119.07,48.51
SL-0011269,2024-04-15,APP-0010,CH-ON-01,5,21.41,9.75,0.0,107.05,48.75
SL-0011270,2024-04-15,APP-0011,CH-ON-01,1,35.37,13.8,0.0,35.37,13.8
SL-0011271,2024-04-15,FTW-0012,CH-ON-01,1,54.42,31.2,0.0,54.42,31.2
SL-0011272,2024-04-15,FTW-0014,CH-ON-01,5,44.75,27.11,0.0,223.75,135.55
SL-0011273,2024-04-15,FTW-0015,CH-ON-01,6,73.35,40.2,0.0,440.1,241.2
SL-0011274,2024-04-15,ACC-0021,CH-ON-01,3,17.72,7.92,0.0,53.16,23.76
SL-0011275,2024-04-15,HOM-0026,CH-ON-01,1,32.03,19.36,0.0,32.03,19.36
SL-0011276,2024-04-15,HOM-0027,CH-ON-01,2,18.09,10.8,0.0,36.18,21.6
SL-0011277,2024-04-15,HOM-0029,CH-ON-01,4,17.46,7.15,0.0,69.84,28.6
SL-0011278,2024-04-15,HOM-0031,CH-ON-01,4,28.96,12.64,0.0,115.84,50.56
SL-0011279,2024-04-15,APP-0002,CH-WS-01,1,131.6,59.85,0.0,131.6,59.85
SL-0011280,2024-04-15,HOM-0027,CH-WS-01,1,18.09,10.72,0.0,18.09,10.72
SL-0011281,2024-04-15,HOM-0028,CH-WS-01,2,53.4,26.08,0.0,106.8,52.16
SL-0011282,2024-04-15,HOM-0031,CH-WS-01,2,28.96,12.92,0.0,57.92,25.84
SL-0011283,2024-04-16,APP-0001,CH-NE-01,4,54.29,28.93,0.0,217.16,115.72
SL-0011284,2024-04-16,APP-0005,CH-NE-01,1,75.93,36.91,0.0,75.93,36.91
SL-0011285,2024-04-16,APP-0006,CH-NE-01,2,40.89,13.06,0.0,81.78,26.12
SL-0011286,2024-04-16,APP-0011,CH-NE-01,1,35.37,13.61,0.0,35.37,13.61
SL-0011287,2024-04-16,FTW-0012,CH-NE-01,4,54.42,31.2,0.0,217.68,124.8
SL-0011288,2024-04-16,FTW-0014,CH-NE-01,3,44.75,25.77,0.0,134.25,77.31
SL-0011289,2024-04-16,ACC-0024,CH-NE-01,4,27.1,12.35,0.0,108.4,49.4
SL-0011290,2024-04-16,HOM-0026,CH-NE-01,4,32.03,18.91,0.0,128.12,75.64
SL-0011291,2024-04-16,HOM-0027,CH-NE-01,3,18.09,10.46,0.0,54.27,31.38
SL-0011292,2024-04-16,HOM-0031,CH-NE-01,5,28.96,12.99,0.0,144.8,64.95
SL-0011293,2024-04-16,APP-0002,CH-MW-01,2,131.6,59.32,0.0,263.2,118.64
SL-0011294,2024-04-16,APP-0004,CH-MW-01,1,89.76,51.29,0.0,89.76,51.29
SL-0011295,2024-04-16,APP-0005,CH-MW-01,2,75.93,38.55,0.0,151.86,77.1
SL-0011296,2024-04-16,APP-0007,CH-MW-01,4,35.47,12.24,0.0,141.88,48.96
SL-0011297,2024-04-16,APP-0008,CH-MW-01,6,32.56,12.07,0.0,195.36,72.42
SL-0011298,2024-04-16,APP-0009,CH-MW-01,2,17.01,6.84,0.0,34.02,13.68
SL-0011299,2024-04-16,APP-0011,CH-MW-01,2,35.37,13.37,0.0,70.74,26.74
SL-0011300,2024-04-16,FTW-0012,CH-MW-01,2,54.42,31.44,0.0,108.84,62.88
SL-0011301,2024-04-16,FTW-0014,CH-MW-01,4,44.75,25.63,0.0,179.0,102.52
SL-0011302,2024-04-16,FTW-0015,CH-MW-01,2,73.35,42.16,0.0,146.7,84.32
SL-0011303,2024-04-16,ACC-0021,CH-MW-01,1,17.72,7.65,0.0,17.72,7.65
SL-0011304,2024-04-16,HOM-0026,CH-MW-01,1,32.03,18.57,0.0,32.03,18.57
SL-0011305,2024-04-16,APP-0001,CH-WE-01,1,54.29,29.29,0.0,54.29,29.29
SL-0011306,2024-04-16,APP-0005,CH-WE-01,2,75.93,38.79,0.0,151.86,77.58
SL-0011307,2024-04-16,APP-0007,CH-WE-01,1,35.47,11.7,0.0,35.47,11.7
SL-0011308,2024-04-16,APP-0009,CH-WE-01,1,17.01,6.97,0.0,17.01,6.97
SL-0011309,2024-04-16,FTW-0012,CH-WE-01,3,54.42,32.5,0.0,163.26,97.5
SL-0011310,2024-04-16,FTW-0014,CH-WE-01,1,44.75,26.04,0.0,44.75,26.04
SL-0011311,2024-04-16,FTW-0015,CH-WE-01,1,73.35,42.79,0.0,73.35,42.79
SL-0011312,2024-04-16,ACC-0021,CH-WE-01,4,17.72,7.6,0.0,70.88,30.4
SL-0011313,2024-04-16,HOM-0025,CH-WE-01,2,27.2,16.31,0.0,54.4,32.62
SL-0011314,2024-04-16,APP-0001,CH-ON-01,4,54.29,28.88,0.0,217.16,115.52
SL-0011315,2024-04-16,APP-0004,CH-ON-01,3,89.76,52.55,0.0,269.28,157.65
SL-0011316,2024-04-16,APP-0006,CH-ON-01,2,40.89,13.62,0.0,81.78,27.24
SL-0011317,2024-04-16,APP-0008,CH-ON-01,3,32.56,12.57,0.0,97.68,37.71
SL-0011318,2024-04-16,APP-0011,CH-ON-01,3,35.37,13.67,0.0,106.11,41.01
SL-0011319,2024-04-16,FTW-0014,CH-ON-01,4,44.75,26.27,0.0,179.0,105.08
SL-0011320,2024-04-16,ACC-0017,CH-ON-01,5,53.87,25.84,0.0,269.35,129.2
SL-0011321,2024-04-16,ACC-0021,CH-ON-01,3,17.72,7.87,0.0,53.16,23.61
SL-0011322,2024-04-16,ACC-0024,CH-ON-01,1,27.1,12.21,0.0,27.1,12.21
SL-0011323,2024-04-16,HOM-0026,CH-ON-01,3,32.03,19.54,0.0,96.09,58.62
SL-0011324,2024-04-16,HOM-0027,CH-ON-01,4,18.09,10.68,0.0,72.36,42.72
SL-0011325,2024-04-16,HOM-0028,CH-ON-01,4,53.4,25.8,0.0,213.6,103.2
SL-0011326,2024-04-16,HOM-0029,CH-ON-01,7,17.46,7.17,0.0,122.22,50.19
SL-0011327,2024-04-16,APP-0011,CH-WS-01,3,35.37,13.91,0.0,106.11,41.73
SL-0011328,2024-04-16,HOM-0028,CH-WS-01,2,53.4,25.65,0.0,106.8,51.3
SL-0011329,2024-04-17,APP-0003,CH-NE-01,3,108.58,57.15,0.0,325.74,171.45
SL-0011330,2024-04-17,APP-0004,CH-NE-01,2,89.76,50.57,0.0,179.52,101.14
SL-0011331,2024-04-17,APP-0005,CH-NE-01,1,75.93,38.16,0.0,75.93,38.16
SL-0011332,2024-04-17,APP-0008,CH-NE-01,3,32.56,12.35,0.0,97.68,37.05
SL-0011333,2024-04-17,FTW-0014,CH-NE-01,4,44.75,27.35,0.0,179.0,109.4
SL-0011334,2024-04-17,FTW-0015,CH-NE-01,1,73.35,41.06,0.0,73.35,41.06
SL-0011335,2024-04-17,ACC-0017,CH-NE-01,4,53.87,26.52,0.0,215.48,106.08
SL-0011336,2024-04-17,ACC-0021,CH-NE-01,4,17.72,7.97,0.0,70.88,31.88
SL-0011337,2024-04-17,HOM-0026,CH-NE-01,3,32.03,18.78,0.0,96.09,56.34
SL-0011338,2024-04-17,HOM-0027,CH-NE-01,4,18.09,11.17,0.0,72.36,44.68
SL-0011339,2024-04-17,APP-0001,CH-MW-01,1,54.29,29.64,0.0,54.29,29.64
SL-0011340,2024-04-17,APP-0003,CH-MW-01,1,108.58,56.92,0.0,108.58,56.92
SL-0011341,2024-04-17,APP-0011,CH-MW-01,2,35.37,13.81,0.0,70.74,27.62
SL-0011342,2024-04-17,ACC-0017,CH-MW-01,3,53.87,26.23,0.0,161.61,78.69
SL-0011343,2024-04-17,HOM-0025,CH-MW-01,1,27.2,16.75,0.0,27.2,16.75
SL-0011344,2024-04-17,HOM-0027,CH-MW-01,1,18.09,10.9,0.0,18.09,10.9
SL-0011345,2024-04-17,HOM-0028,CH-MW-01,3,53.4,26.96,0.0,160.2,80.88
SL-0011346,2024-04-17,APP-0005,CH-WE-01,3,75.93,37.58,0.0,227.79,112.74
SL-0011347,2024-04-17,APP-0008,CH-WE-01,4,32.56,12.7,0.0,130.24,50.8
SL-0011348,2024-04-17,APP-0011,CH-WE-01,4,35.37,14.03,0.0,141.48,56.12
SL-0011349,2024-04-17,FTW-0012,CH-WE-01,1,54.42,31.73,0.0,54.42,31.73
SL-0011350,2024-04-17,FTW-0014,CH-WE-01,3,44.75,27.0,0.0,134.25,81.0
SL-0011351,2024-04-17,FTW-0015,CH-WE-01,2,73.35,41.63,0.0,146.7,83.26
SL-0011352,2024-04-17,HOM-0025,CH-WE-01,5,27.2,15.84,0.0,136.0,79.2
SL-0011353,2024-04-17,HOM-0026,CH-WE-01,1,32.03,19.26,0.0,32.03,19.26
SL-0011354,2024-04-17,HOM-0027,CH-WE-01,3,18.09,10.51,0.0,54.27,31.53
SL-0011355,2024-04-17,HOM-0031,CH-WE-01,2,28.96,12.58,0.0,57.92,25.16
SL-0011356,2024-04-17,APP-0001,CH-ON-01,4,54.29,28.93,0.0,217.16,115.72
SL-0011357,2024-04-17,APP-0003,CH-ON-01,1,108.58,54.94,0.0,108.58,54.94
SL-0011358,2024-04-17,APP-0005,CH-ON-01,2,75.93,38.32,0.0,151.86,76.64
SL-0011359,2024-04-17,APP-0009,CH-ON-01,3,17.01,6.76,0.0,51.03,20.28
SL-0011360,2024-04-17,APP-0010,CH-ON-01,2,21.41,9.83,0.0,42.82,19.66
SL-0011361,2024-04-17,APP-0011,CH-ON-01,3,35.37,13.66,0.0,106.11,40.98
SL-0011362,2024-04-17,FTW-0012,CH-ON-01,3,54.42,32.57,0.0,163.26,97.71
SL-0011363,2024-04-17,FTW-0014,CH-ON-01,3,44.75,26.27,0.0,134.25,78.81
SL-0011364,2024-04-17,ACC-0017,CH-ON-01,2,53.87,26.6,0.0,107.74,53.2
SL-0011365,2024-04-17,ACC-0021,CH-ON-01,2,17.72,8.07,0.0,35.44,16.14
SL-0011366,2024-04-17,HOM-0026,CH-ON-01,1,32.03,19.09,0.0,32.03,19.09
SL-0011367,2024-04-17,HOM-0029,CH-ON-01,2,17.46,7.08,0.0,34.92,14.16
SL-0011368,2024-04-17,HOM-0031,CH-ON-01,4,28.96,12.66,0.0,115.84,50.64
SL-0011369,2024-04-17,APP-0005,CH-WS-01,3,75.93,37.22,0.0,227.79,111.66
SL-0011370,2024-04-17,APP-0007,CH-WS-01,1,35.47,11.81,0.0,35.47,11.81
SL-0011371,2024-04-17,APP-0009,CH-WS-01,1,17.01,6.91,0.0,17.01,6.91
SL-0011372,2024-04-17,FTW-0012,CH-WS-01,1,54.42,30.97,0.0,54.42,30.97
SL-0011373,2024-04-17,HOM-0031,CH-WS-01,2,28.96,12.59,0.0,57.92,25.18
SL-0011374,2024-04-18,APP-0001,CH-NE-01,4,54.29,28.79,0.0,217.16,115.16
SL-0011375,2024-04-18,APP-0002,CH-NE-01,2,131.6,59.12,0.0,263.2,118.24
SL-0011376,2024-04-18,APP-0007,CH-NE-01,4,35.47,11.58,0.0,141.88,46.32
SL-0011377,2024-04-18,APP-0008,CH-NE-01,3,32.56,12.74,0.0,97.68,38.22
SL-0011378,2024-04-18,APP-0010,CH-NE-01,1,21.41,9.69,0.0,21.41,9.69
SL-0011379,2024-04-18,FTW-0012,CH-NE-01,3,54.42,33.0,0.0,163.26,99.0
SL-0011380,2024-04-18,HOM-0027,CH-NE-01,2,18.09,10.47,0.0,36.18,20.94
SL-0011381,2024-04-18,APP-0001,CH-MW-01,2,54.29,29.05,0.0,108.58,58.1
SL-0011382,2024-04-18,APP-0008,CH-MW-01,2,32.56,12.59,0.0,65.12,25.18
SL-0011383,2024-04-18,APP-0010,CH-MW-01,4,21.41,9.64,0.0,85.64,38.56
SL-0011384,2024-04-18,APP-0011,CH-MW-01,2,35.37,13.82,0.0,70.74,27.64
SL-0011385,2024-04-18,FTW-0015,CH-MW-01,2,73.35,41.08,0.0,146.7,82.16
SL-0011386,2024-04-18,ACC-0017,CH-MW-01,3,53.87,25.58,0.0,161.61,76.74
SL-0011387,2024-04-18,ACC-0021,CH-MW-01,3,17.72,7.65,0.0,53.16,22.95
SL-0011388,2024-04-18,ACC-0023,CH-MW-01,2,24.2,10.19,0.0,48.4,20.38
SL-0011389,2024-04-18,HOM-0025,CH-MW-01,1,27.2,16.84,0.0,27.2,16.84
SL-0011390,2024-04-18,HOM-0027,CH-MW-01,2,18.09,10.97,0.0,36.18,21.94
SL-0011391,2024-04-18,HOM-0029,CH-MW-01,4,17.46,7.12,0.0,69.84,28.48
SL-0011392,2024-04-18,APP-0002,CH-WE-01,3,131.6,62.85,0.0,394.8,188.55
SL-0011393,2024-04-18,APP-0003,CH-WE-01,3,108.58,54.64,0.0,325.74,163.92
SL-0011394,2024-04-18,APP-0006,CH-WE-01,4,40.89,13.21,0.0,163.56,52.84
SL-0011395,2024-04-18,APP-0009,CH-WE-01,1,17.01,7.1,0.0,17.01,7.1
SL-0011396,2024-04-18,APP-0010,CH-WE-01,2,21.41,9.37,0.0,42.82,18.74
SL-0011397,2024-04-18,APP-0011,CH-WE-01,3,35.37,13.32,0.0,106.11,39.96
SL-0011398,2024-04-18,ACC-0017,CH-WE-01,3,53.87,25.96,0.0,161.61,77.88
SL-0011399,2024-04-18,ACC-0024,CH-WE-01,2,27.1,12.54,0.0,54.2,25.08
SL-0011400,2024-04-18,HOM-0026,CH-WE-01,3,32.03,19.17,0.0,96.09,57.51
SL-0011401,2024-04-18,HOM-0028,CH-WE-01,3,53.4,25.75,0.0,160.2,77.25
SL-0011402,2024-04-18,HOM-0029,CH-WE-01,3,17.46,7.06,0.0,52.38,21.18
SL-0011403,2024-04-18,HOM-0031,CH-WE-01,3,28.96,12.37,0.0,86.88,37.11
SL-0011404,2024-04-18,APP-0002,CH-ON-01,5,131.6,59.0,0.0,658.0,295.0
SL-0011405,2024-04-18,APP-0004,CH-ON-01,2,89.76,52.3,0.0,179.52,104.6
SL-0011406,2024-04-18,APP-0006,CH-ON-01,3,40.89,13.6,0.0,122.67,40.8
SL-0011407,2024-04-18,APP-0008,CH-ON-01,1,32.56,12.84,0.0,32.56,12.84
SL-0011408,2024-04-18,APP-0011,CH-ON-01,5,35.37,13.52,0.0,176.85,67.6
SL-0011409,2024-04-18,FTW-0014,CH-ON-01,2,44.75,27.15,0.0,89.5,54.3
SL-0011410,2024-04-18,FTW-0015,CH-ON-01,4,73.35,41.6,0.0,293.4,166.4
SL-0011411,2024-04-18,ACC-0021,CH-ON-01,2,17.72,7.94,0.0,35.44,15.88
SL-0011412,2024-04-18,ACC-0024,CH-ON-01,1,27.1,12.76,0.0,27.1,12.76
SL-0011413,2024-04-18,HOM-0025,CH-ON-01,2,27.2,16.0,0.0,54.4,32.0
SL-0011414,2024-04-18,HOM-0027,CH-ON-01,5,18.09,10.51,0.0,90.45,52.55
SL-0011415,2024-04-18,HOM-0029,CH-ON-01,1,17.46,6.8,0.0,17.46,6.8
SL-0011416,2024-04-18,HOM-0032,CH-ON-01,8,30.43,13.93,0.0,243.44,111.44
SL-0011417,2024-04-18,FTW-0015,CH-WS-01,2,73.35,41.28,0.0,146.7,82.56
SL-0011418,2024-04-19,APP-0002,CH-NE-01,1,131.6,60.7,0.0,131.6,60.7
SL-0011419,2024-04-19,APP-0003,CH-NE-01,2,108.58,55.9,0.0,217.16,111.8
SL-0011420,2024-04-19,APP-0004,CH-NE-01,6,89.76,52.96,0.0,538.56,317.76
SL-0011421,2024-04-19,APP-0006,CH-NE-01,4,40.89,13.48,0.0,163.56,53.92
SL-0011422,2024-04-19,APP-0007,CH-NE-01,3,35.47,12.07,0.0,106.41,36.21
SL-0011423,2024-04-19,APP-0008,CH-NE-01,4,32.56,12.44,0.0,130.24,49.76
SL-0011424,2024-04-19,APP-0009,CH-NE-01,2,17.01,7.06,0.0,34.02,14.12
SL-0011425,2024-04-19,APP-0010,CH-NE-01,2,21.41,9.8,0.0,42.82,19.6
SL-0011426,2024-04-19,FTW-0012,CH-NE-01,2,54.42,32.14,0.0,108.84,64.28
SL-0011427,2024-04-19,FTW-0014,CH-NE-01,4,44.75,26.18,0.0,179.0,104.72
SL-0011428,2024-04-19,ACC-0023,CH-NE-01,2,24.2,10.32,0.0,48.4,20.64
SL-0011429,2024-04-19,HOM-0032,CH-NE-01,2,30.43,14.04,0.0,60.86,28.08
SL-0011430,2024-04-19,APP-0001,CH-MW-01,3,54.29,29.08,0.0,162.87,87.24
SL-0011431,2024-04-19,APP-0006,CH-MW-01,2,40.89,13.09,0.0,81.78,26.18
SL-0011432,2024-04-19,APP-0007,CH-MW-01,6,35.47,12.21,0.0,212.82,73.26
SL-0011433,2024-04-19,APP-0009,CH-MW-01,6,17.01,6.89,0.0,102.06,41.34
SL-0011434,2024-04-19,FTW-0015,CH-MW-01,2,73.35,41.46,0.0,146.7,82.92
SL-0011435,2024-04-19,ACC-0024,CH-MW-01,3,27.1,12.72,0.0,81.3,38.16
SL-0011436,2024-04-19,HOM-0026,CH-MW-01,2,32.03,18.56,0.0,64.06,37.12
SL-0011437,2024-04-19,HOM-0028,CH-MW-01,2,53.4,25.43,0.0,106.8,50.86
SL-0011438,2024-04-19,HOM-0029,CH-MW-01,4,17.46,7.12,0.0,69.84,28.48
SL-0011439,2024-04-19,HOM-0031,CH-MW-01,3,28.96,12.75,0.0,86.88,38.25
SL-0011440,2024-04-19,HOM-0032,CH-MW-01,2,30.43,14.6,0.0,60.86,29.2
SL-0011441,2024-04-19,APP-0003,CH-WE-01,6,108.58,55.4,0.0,651.48,332.4
SL-0011442,2024-04-19,APP-0007,CH-WE-01,4,35.47,12.26,0.0,141.88,49.04
SL-0011443,2024-04-19,APP-0009,CH-WE-01,3,17.01,6.85,0.0,51.03,20.55
SL-0011444,2024-04-19,APP-0011,CH-WE-01,4,35.37,14.16,0.0,141.48,56.64
SL-0011445,2024-04-19,HOM-0028,CH-WE-01,2,53.4,26.96,0.0,106.8,53.92
SL-0011446,2024-04-19,HOM-0031,CH-WE-01,4,28.96,12.96,0.0,115.84,51.84
SL-0011447,2024-04-19,HOM-0032,CH-WE-01,5,30.43,13.95,0.0,152.15,69.75
SL-0011448,2024-04-19,APP-0002,CH-ON-01,3,131.6,63.19,0.0,394.8,189.57
SL-0011449,2024-04-19,APP-0008,CH-ON-01,4,32.56,12.58,0.0,130.24,50.32
SL-0011450,2024-04-19,APP-0009,CH-ON-01,2,17.01,6.95,0.0,34.02,13.9
SL-0011451,2024-04-19,FTW-0014,CH-ON-01,4,44.75,27.33,0.0,179.0,109.32
SL-0011452,2024-04-19,FTW-0015,CH-ON-01,2,73.35,40.37,0.0,146.7,80.74
SL-0011453,2024-04-19,ACC-0017,CH-ON-01,5,53.87,26.57,0.0,269.35,132.85
SL-0011454,2024-04-19,ACC-0021,CH-ON-01,5,17.72,7.69,0.0,88.6,38.45
SL-0011455,2024-04-19,ACC-0023,CH-ON-01,6,24.2,10.14,0.0,145.2,60.84
SL-0011456,2024-04-19,ACC-0024,CH-ON-01,7,27.1,12.39,0.0,189.7,86.73
SL-0011457,2024-04-19,HOM-0025,CH-ON-01,8,27.2,15.93,0.0,217.6,127.44
SL-0011458,2024-04-19,HOM-0028,CH-ON-01,3,53.4,25.61,0.0,160.2,76.83
SL-0011459,2024-04-19,APP-0007,CH-WS-01,6,35.47,11.72,0.0,212.82,70.32
SL-0011460,2024-04-19,FTW-0015,CH-WS-01,5,73.35,42.33,0.0,366.75,211.65
SL-0011461,2024-04-19,HOM-0026,CH-WS-01,5,32.03,18.74,0.0,160.15,93.7
SL-0011462,2024-04-20,APP-0003,CH-NE-01,2,108.58,55.76,0.0,217.16,111.52
SL-0011463,2024-04-20,APP-0004,CH-NE-01,4,89.76,52.76,0.0,359.04,211.04
SL-0011464,2024-04-20,FTW-0012,CH-NE-01,3,54.42,31.85,0.0,163.26,95.55
SL-0011465,2024-04-20,ACC-0021,CH-NE-01,3,17.72,8.1,0.0,53.16,24.3
SL-0011466,2024-04-20,ACC-0023,CH-NE-01,3,24.2,10.47,0.0,72.6,31.41
SL-0011467,2024-04-20,HOM-0025,CH-NE-01,5,27.2,16.16,0.0,136.0,80.8
SL-0011468,2024-04-20,HOM-0031,CH-NE-01,2,28.96,12.95,0.0,57.92,25.9
SL-0011469,2024-04-20,APP-0004,CH-MW-01,1,89.76,51.59,0.0,89.76,51.59
